IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Server,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6561-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6561-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6561.1,CVE-2023-48795,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,6f756c04-dc52-43c8-8520-dd706a1536d8,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Fabian Baumer, Marcus Brinkmann, Jorg Schwenk discovered that the SSH
protocol was vulnerable to a prefix truncation attack. If a remote attacker
was able to intercept SSH communications, extension negotiation messages
could be truncated, possibly leading to certain algorithms and features
being downgraded. This issue is known as the Terrapin attack. This update
adds protocol extensions to mitigate this issue.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6561-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6561.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0779,DFN-CERT-2024-0762,DFN-CERT-2024-0744,DFN-CERT-2024-0698,DFN-CERT-2024-0633,DFN-CERT-2024-0619,DFN-CERT-2024-0618,DFN-CERT-2024-0616,DFN-CERT-2024-0597,DFN-CERT-2024-0545,DFN-CERT-2024-0526,DFN-CERT-2024-0491,DFN-CERT-2024-0451,DFN-CERT-2024-0440,DFN-CERT-2024-0420,DFN-CERT-2024-0388,DFN-CERT-2024-0343,DFN-CERT-2024-0306,DFN-CERT-2024-0299,DFN-CERT-2024-0285,DFN-CERT-2024-0267,DFN-CERT-2024-0251,DFN-CERT-2024-0215,DFN-CERT-2024-0211,DFN-CERT-2024-0164,DFN-CERT-2024-0154,DFN-CERT-2024-0101,DFN-CERT-2024-0092,DFN-CERT-2024-0088,DFN-CERT-2024-0067,DFN-CERT-2024-0063,DFN-CERT-2024-0062,DFN-CERT-2024-0024,DFN-CERT-2024-0013,DFN-CERT-2023-3219,DFN-CERT-2023-3218,DFN-CERT-2023-3210,DFN-CERT-2023-3201,DFN-CERT-2023-3200,DFN-CERT-2023-3195,DFN-CERT-2023-3193,DFN-CERT-2023-3191,DFN-CERT-2023-3185,DFN-CERT-2023-3184,DFN-CERT-2023-3183,DFN-CERT-2023-3182,DFN-CERT-2023-3175,WID-SEC-2024-0578,WID-SEC-2024-0564,WID-SEC-2024-0523,WID-SEC-2023-3174",,Ubuntu,freshly installed
Laptop,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6561-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6561-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6561.1,CVE-2023-48795,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,7a9ee771-0f83-4df4-98c0-8cfd00397cc1,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Fabian Baumer, Marcus Brinkmann, Jorg Schwenk discovered that the SSH
protocol was vulnerable to a prefix truncation attack. If a remote attacker
was able to intercept SSH communications, extension negotiation messages
could be truncated, possibly leading to certain algorithms and features
being downgraded. This issue is known as the Terrapin attack. This update
adds protocol extensions to mitigate this issue.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6561-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6561.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0779,DFN-CERT-2024-0762,DFN-CERT-2024-0744,DFN-CERT-2024-0698,DFN-CERT-2024-0633,DFN-CERT-2024-0619,DFN-CERT-2024-0618,DFN-CERT-2024-0616,DFN-CERT-2024-0597,DFN-CERT-2024-0545,DFN-CERT-2024-0526,DFN-CERT-2024-0491,DFN-CERT-2024-0451,DFN-CERT-2024-0440,DFN-CERT-2024-0420,DFN-CERT-2024-0388,DFN-CERT-2024-0343,DFN-CERT-2024-0306,DFN-CERT-2024-0299,DFN-CERT-2024-0285,DFN-CERT-2024-0267,DFN-CERT-2024-0251,DFN-CERT-2024-0215,DFN-CERT-2024-0211,DFN-CERT-2024-0164,DFN-CERT-2024-0154,DFN-CERT-2024-0101,DFN-CERT-2024-0092,DFN-CERT-2024-0088,DFN-CERT-2024-0067,DFN-CERT-2024-0063,DFN-CERT-2024-0062,DFN-CERT-2024-0024,DFN-CERT-2024-0013,DFN-CERT-2023-3219,DFN-CERT-2023-3218,DFN-CERT-2023-3210,DFN-CERT-2023-3201,DFN-CERT-2023-3200,DFN-CERT-2023-3195,DFN-CERT-2023-3193,DFN-CERT-2023-3191,DFN-CERT-2023-3185,DFN-CERT-2023-3184,DFN-CERT-2023-3183,DFN-CERT-2023-3182,DFN-CERT-2023-3175,WID-SEC-2024-0578,WID-SEC-2024-0564,WID-SEC-2024-0523,WID-SEC-2023-3174",,Ubuntu,freshly installed
Desktop,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6499-1),The remote host is missing an update for the 'gnutls28' package(s) announced via the USN-6499-1 advisory.,"
Vulnerable package:   libgnutls30
Installed version:    libgnutls30-3.8.1-4ubuntu1
Fixed version:      >=libgnutls30-3.8.1-4ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6499.1,CVE-2023-5981,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,709489e4-ed98-4f29-b451-1f8b0a18fc78,,Please install the updated package(s).,"'gnutls28' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that GnuTLS had a timing side-channel when handling
certain RSA-PSK key exchanges. A remote attacker could possibly use this
issue to recover sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6499-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6499.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0496,DFN-CERT-2024-0205,DFN-CERT-2023-3203,DFN-CERT-2023-2860,WID-SEC-2023-2978",,Ubuntu,freshly installed
Server,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6561-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6561-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6561.1,CVE-2023-48795,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,28d32fc3-a05d-401c-a7b5-166dc80d8b37,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Fabian Baumer, Marcus Brinkmann, Jorg Schwenk discovered that the SSH
protocol was vulnerable to a prefix truncation attack. If a remote attacker
was able to intercept SSH communications, extension negotiation messages
could be truncated, possibly leading to certain algorithms and features
being downgraded. This issue is known as the Terrapin attack. This update
adds protocol extensions to mitigate this issue.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6561-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6561.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0779,DFN-CERT-2024-0762,DFN-CERT-2024-0744,DFN-CERT-2024-0698,DFN-CERT-2024-0633,DFN-CERT-2024-0619,DFN-CERT-2024-0618,DFN-CERT-2024-0616,DFN-CERT-2024-0597,DFN-CERT-2024-0545,DFN-CERT-2024-0526,DFN-CERT-2024-0491,DFN-CERT-2024-0451,DFN-CERT-2024-0440,DFN-CERT-2024-0420,DFN-CERT-2024-0388,DFN-CERT-2024-0343,DFN-CERT-2024-0306,DFN-CERT-2024-0299,DFN-CERT-2024-0285,DFN-CERT-2024-0267,DFN-CERT-2024-0251,DFN-CERT-2024-0215,DFN-CERT-2024-0211,DFN-CERT-2024-0164,DFN-CERT-2024-0154,DFN-CERT-2024-0101,DFN-CERT-2024-0092,DFN-CERT-2024-0088,DFN-CERT-2024-0067,DFN-CERT-2024-0063,DFN-CERT-2024-0062,DFN-CERT-2024-0024,DFN-CERT-2024-0013,DFN-CERT-2023-3219,DFN-CERT-2023-3218,DFN-CERT-2023-3210,DFN-CERT-2023-3201,DFN-CERT-2023-3200,DFN-CERT-2023-3195,DFN-CERT-2023-3193,DFN-CERT-2023-3191,DFN-CERT-2023-3185,DFN-CERT-2023-3184,DFN-CERT-2023-3183,DFN-CERT-2023-3182,DFN-CERT-2023-3175,WID-SEC-2024-0578,WID-SEC-2024-0564,WID-SEC-2024-0523,WID-SEC-2023-3174",,Ubuntu,freshly installed
Desktop,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6561-1),The remote host is missing an update for the 'libssh' package(s) announced via the USN-6561-1 advisory.,"
Vulnerable package:   libssh-4
Installed version:    libssh-4-0.10.5-3ubuntu1
Fixed version:      >=libssh-4-0.10.5-3ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6561.1,CVE-2023-48795,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,3d4250ff-6f9f-4eda-a01f-70bcab79c2c7,,Please install the updated package(s).,"'libssh' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Fabian Baumer, Marcus Brinkmann, Jorg Schwenk discovered that the SSH
protocol was vulnerable to a prefix truncation attack. If a remote attacker
was able to intercept SSH communications, extension negotiation messages
could be truncated, possibly leading to certain algorithms and features
being downgraded. This issue is known as the Terrapin attack. This update
adds protocol extensions to mitigate this issue.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6561-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6561.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0779,DFN-CERT-2024-0762,DFN-CERT-2024-0744,DFN-CERT-2024-0698,DFN-CERT-2024-0633,DFN-CERT-2024-0619,DFN-CERT-2024-0618,DFN-CERT-2024-0616,DFN-CERT-2024-0597,DFN-CERT-2024-0545,DFN-CERT-2024-0526,DFN-CERT-2024-0491,DFN-CERT-2024-0451,DFN-CERT-2024-0440,DFN-CERT-2024-0420,DFN-CERT-2024-0388,DFN-CERT-2024-0343,DFN-CERT-2024-0306,DFN-CERT-2024-0299,DFN-CERT-2024-0285,DFN-CERT-2024-0267,DFN-CERT-2024-0251,DFN-CERT-2024-0215,DFN-CERT-2024-0211,DFN-CERT-2024-0164,DFN-CERT-2024-0154,DFN-CERT-2024-0101,DFN-CERT-2024-0092,DFN-CERT-2024-0088,DFN-CERT-2024-0067,DFN-CERT-2024-0063,DFN-CERT-2024-0062,DFN-CERT-2024-0024,DFN-CERT-2024-0013,DFN-CERT-2023-3219,DFN-CERT-2023-3218,DFN-CERT-2023-3210,DFN-CERT-2023-3201,DFN-CERT-2023-3200,DFN-CERT-2023-3195,DFN-CERT-2023-3193,DFN-CERT-2023-3191,DFN-CERT-2023-3185,DFN-CERT-2023-3184,DFN-CERT-2023-3183,DFN-CERT-2023-3182,DFN-CERT-2023-3175,WID-SEC-2024-0578,WID-SEC-2024-0564,WID-SEC-2024-0523,WID-SEC-2023-3174",,Ubuntu,freshly installed
Laptop,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6499-1),The remote host is missing an update for the 'gnutls28' package(s) announced via the USN-6499-1 advisory.,"
Vulnerable package:   libgnutls30
Installed version:    libgnutls30-3.8.1-4ubuntu1
Fixed version:      >=libgnutls30-3.8.1-4ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6499.1,CVE-2023-5981,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,dda6118d-8448-4338-9e83-688cdc6f0195,,Please install the updated package(s).,"'gnutls28' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that GnuTLS had a timing side-channel when handling
certain RSA-PSK key exchanges. A remote attacker could possibly use this
issue to recover sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6499-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6499.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0496,DFN-CERT-2024-0205,DFN-CERT-2023-3203,DFN-CERT-2023-2860,WID-SEC-2023-2978",,Ubuntu,freshly installed
Server,,,,5.9,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6499-1),The remote host is missing an update for the 'gnutls28' package(s) announced via the USN-6499-1 advisory.,"
Vulnerable package:   libgnutls30
Installed version:    libgnutls30-3.8.1-4ubuntu1
Fixed version:      >=libgnutls30-3.8.1-4ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2023.6499.1,CVE-2023-5981,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,e63e4262-9da9-429c-8bab-f06015d86531,,Please install the updated package(s).,"'gnutls28' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that GnuTLS had a timing side-channel when handling
certain RSA-PSK key exchanges. A remote attacker could possibly use this
issue to recover sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6499-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6499.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0744,DFN-CERT-2024-0496,DFN-CERT-2024-0205,DFN-CERT-2023-3203,DFN-CERT-2023-2860,WID-SEC-2023-2978",,Ubuntu,freshly installed
Server,,,,5.6,Medium,80,VendorFix,Missing Linux Kernel mitigations for MDS - Microarchitectural Data Sampling hardware vulnerabilities,"The remote host is missing one or more known mitigation(s) on
  Linux Kernel side for the referenced 'MDS - Microarchitectural Data Sampling' hardware
  vulnerabilities.","The Linux Kernel on the remote host is missing the mitigation for the ""mds"" hardware vulnerabilities as reported by the sysfs interface:

sysfs file checked                          | Linux Kernel status (SSH response)
-------------------------------------------------------------------------------------------
/sys/devices/system/cpu/vulnerabilities/mds | Mitigation: Clear CPU buffers; SMT vulnerable

Notes on the ""Linux Kernel status (SSH response)"" column:
- sysfs file missing: The sysfs interface is available but the sysfs file for this specific vulnerability is missing. This means the current Linux Kernel doesn't know this vulnerability yet. Based on this it is assumed that it doesn't provide any mitigation and that the target system is vulnerable.
- Strings including ""Mitigation:"", ""Not affected"" or ""Vulnerable"" are reported directly by the Linux Kernel.
- All other strings are responses to various SSH commands.
",1.3.6.1.4.1.25623.1.0.108840,"CVE-2018-12126,CVE-2018-12130,CVE-2018-12127,CVE-2019-11091",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,9954f43b-9d2a-4f8a-8d05-f972d83c396a,,"The following solutions exist:

  - Update to a more recent Linux Kernel to receive mitigations on Kernel level and info about
  the mitigation status from it

  - Enable the mitigation(s) in the Linux Kernel (might be disabled depending on the configuration)

  Additional possible mitigations (if provided by the vendor) are to:

  - install a Microcode update

  - update the BIOS of the Mainboard

  Note: Please create an override for this result if the sysfs file is not available but other
  mitigations like a Microcode update is already in place.",,,"Checks previous gathered information on the mitigation status
  reported by the Linux Kernel.
Details:
Missing Linux Kernel mitigations for 'MDS - Microarchitectural Data Sampling...
(OID: 1.3.6.1.4.1.25623.1.0.108840)
Version used: 2023-08-14T05:05:34Z
","Product: cpe:/a:linux:kernel
Method: Detection of Linux Kernel mitigation status for hardware vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.108765)
",,"DFN-CERT-2020-1041,DFN-CERT-2020-0069,DFN-CERT-2020-0048,DFN-CERT-2019-2374,DFN-CERT-2019-2214,DFN-CERT-2019-1985,DFN-CERT-2019-1767,DFN-CERT-2019-1414,DFN-CERT-2019-1235,DFN-CERT-2019-1200,DFN-CERT-2019-1172,DFN-CERT-2019-1151,DFN-CERT-2019-1149,DFN-CERT-2019-1122,DFN-CERT-2019-1083,DFN-CERT-2019-1036,DFN-CERT-2019-1032,DFN-CERT-2019-1026,DFN-CERT-2019-1025,DFN-CERT-2019-1024,DFN-CERT-2019-1017,DFN-CERT-2019-1012,DFN-CERT-2019-1009,DFN-CERT-2019-1005,DFN-CERT-2019-1004,DFN-CERT-2019-1003,DFN-CERT-2019-1002,DFN-CERT-2019-0994,DFN-CERT-2019-0990,DFN-CERT-2019-0989,DFN-CERT-2019-0988,DFN-CERT-2019-0987,DFN-CERT-2019-0986,DFN-CERT-2019-0977,DFN-CERT-2019-0974,DFN-CERT-2019-0971,DFN-CERT-2019-0969,DFN-CERT-2019-0950,DFN-CERT-2018-2399,WID-SEC-2023-1692,CB-K19/0414",,Ubuntu,freshly installed
Desktop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6713-1),The remote host is missing an update for the 'qpdf' package(s) announced via the USN-6713-1 advisory.,"
Vulnerable package:   libqpdf29
Installed version:    libqpdf29-11.5.0-1
Fixed version:      >=libqpdf29-11.5.0-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6713.1,CVE-2024-24246,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,4d52e288-538f-4da4-839c-28c7a1fc21aa,,Please install the updated package(s).,'qpdf' package(s) on Ubuntu 23.10.,"It was discovered that QPDF incorrectly handled certain memory operations
when decoding JSON files. If a user or automated system were tricked into
processing a specially crafted JSON file, QPDF could be made to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6713-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6713.1)
Version used: 2024-04-02T04:09:22Z
",,,DFN-CERT-2024-0560,,Ubuntu,freshly installed
Desktop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6588-1),The remote host is missing an update for the 'pam' package(s) announced via the USN-6588-1 advisory.,"
Vulnerable package:   libpam-modules
Installed version:    libpam-modules-1.5.2-6ubuntu1
Fixed version:      >=libpam-modules-1.5.2-6ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6588.1,CVE-2024-22365,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,91ac2e32-2503-4cb3-a59a-dc8c2ab4a918,,Please install the updated package(s).,"'pam' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Matthias Gerstner discovered that the PAM pam_namespace module incorrectly
handled special files when performing directory checks. A local attacker
could possibly use this issue to cause PAM to stop responding, resulting in
a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6588-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6588.1)
Version used: 2024-02-14T04:08:59Z
",,,DFN-CERT-2024-0146,,Ubuntu,freshly installed
Desktop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6640-1),The remote host is missing an update for the 'shadow' package(s) announced via the USN-6640-1 advisory.,"
Vulnerable package:   login
Installed version:    login-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=login-1:4.13+dfsg1-1ubuntu1.1

Vulnerable package:   passwd
Installed version:    passwd-1:4.13+dfsg1-1ubuntu1
Fixed version:      >=passwd-1:4.13+dfsg1-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6640.1,CVE-2023-4641,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,4415ca9d-d504-4c24-b9a0-64b7d888c8b5,,Please install the updated package(s).,"'shadow' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that shadow was not properly sanitizing memory when
running the password utility. An attacker could possibly use this issue
to retrieve a password from memory, exposing sensitive information.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6640-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6640.1)
Version used: 2024-02-16T04:08:40Z
",,,"DFN-CERT-2024-0818,DFN-CERT-2023-3124,DFN-CERT-2023-2141,WID-SEC-2023-3146,WID-SEC-2023-2357",,Ubuntu,freshly installed
Desktop,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6582-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6582-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.4-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2024.6582.1,CVE-2023-42883,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,b3e3c001-e425-4055-a2cb-ea25923d7503,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6582-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6582.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0010,DFN-CERT-2023-3220,DFN-CERT-2023-3214,DFN-CERT-2023-3169,DFN-CERT-2023-3092,DFN-CERT-2023-3091,DFN-CERT-2023-3089,DFN-CERT-2023-3088,WID-SEC-2023-3098,WID-SEC-2023-3095,WID-SEC-2023-3094",,Ubuntu,freshly installed
Server,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6713-1),The remote host is missing an update for the 'qpdf' package(s) announced via the USN-6713-1 advisory.,"
Vulnerable package:   libqpdf29
Installed version:    libqpdf29-11.5.0-1
Fixed version:      >=libqpdf29-11.5.0-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6713.1,CVE-2024-24246,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,1daba7df-f050-477f-9ad1-eef2e7de6a46,,Please install the updated package(s).,'qpdf' package(s) on Ubuntu 23.10.,"It was discovered that QPDF incorrectly handled certain memory operations
when decoding JSON files. If a user or automated system were tricked into
processing a specially crafted JSON file, QPDF could be made to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6713-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6713.1)
Version used: 2024-04-02T04:09:22Z
",,,DFN-CERT-2024-0560,,Ubuntu,freshly installed
Server,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6588-1),The remote host is missing an update for the 'pam' package(s) announced via the USN-6588-1 advisory.,"
Vulnerable package:   libpam-modules
Installed version:    libpam-modules-1.5.2-6ubuntu1
Fixed version:      >=libpam-modules-1.5.2-6ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6588.1,CVE-2024-22365,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,3e0ccb02-c8ef-4e11-9774-9381782488bf,,Please install the updated package(s).,"'pam' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Matthias Gerstner discovered that the PAM pam_namespace module incorrectly
handled special files when performing directory checks. A local attacker
could possibly use this issue to cause PAM to stop responding, resulting in
a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6588-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6588.1)
Version used: 2024-02-14T04:08:59Z
",,,DFN-CERT-2024-0146,,Ubuntu,freshly installed
Server,,,,5.5,Medium,97,VendorFix,Ubuntu: Security Advisory (USN-6582-1),The remote host is missing an update for the 'webkit2gtk' package(s) announced via the USN-6582-1 advisory.,"
Vulnerable package:   libjavascriptcoregtk-4.1-0
Installed version:    libjavascriptcoregtk-4.1-0-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libjavascriptcoregtk-6.0-1
Installed version:    libjavascriptcoregtk-6.0-1-2.42.1-2
Fixed version:      >=libjavascriptcoregtk-6.0-1-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkit2gtk-4.1-0
Installed version:    libwebkit2gtk-4.1-0-2.42.1-2
Fixed version:      >=libwebkit2gtk-4.1-0-2.42.4-0ubuntu0.23.10.1

Vulnerable package:   libwebkitgtk-6.0-4
Installed version:    libwebkitgtk-6.0-4-2.42.1-2
Fixed version:      >=libwebkitgtk-6.0-4-2.42.4-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2024.6582.1,CVE-2023-42883,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,75eee6d4-eec7-487b-82dd-189e041b2f3c,,Please install the updated package(s).,"'webkit2gtk' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Several security issues were discovered in the WebKitGTK Web and JavaScript
engines. If a user were tricked into viewing a malicious website, a remote
attacker could exploit a variety of issues related to web browser security,
including cross-site scripting attacks, denial of service attacks, and
arbitrary code execution.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6582-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6582.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0010,DFN-CERT-2023-3220,DFN-CERT-2023-3214,DFN-CERT-2023-3169,DFN-CERT-2023-3092,DFN-CERT-2023-3091,DFN-CERT-2023-3089,DFN-CERT-2023-3088,WID-SEC-2023-3098,WID-SEC-2023-3095,WID-SEC-2023-3094",,Ubuntu,freshly installed
